Author;Author_Std
Tarrósy István;tarrosy istvan
Rieger Tibor;rieger tibor
Siklós László;siklos laszlo
Szávai Dorottya;szavai dorottya
Horti József;horti jozsef
Hegedűs Anna;hegedus anna
Kővári Sarolta;kovari sarolta
Ivancsics Imre;ivancsics imre
Grónai Éva;gronai eva
Gróf Bánffy Miklós;grof banffy miklos
Szellő István;szello istvan
Norma G. Cuellar;norma g cuellar
Wilhelm Hünermann;wilhelm hunermann
Ronald H. Coase;ronald h coase
Mark Leonard;mark leonard
Radák Juca;radak juca
Hegedűs Bulcsú;hegedus bulcsu
Rozgonyi-Borus Ferenc;rozgonyiborus ferenc
Molnár Jenő;molnar jeno
Nagy Enikő;nagy eniko
Géczi Lajos;geczi lajos
Kálmán Katalin;kalman katalin
Kármán Irén;karman iren
Naomi Lewis;naomi lewis
Hangai B. Artúr;hangai b artur
Újhely Géza;ujhely geza
Huth Péter;huth peter
Bánkuti Gábor;bankuti gabor
Krausz Péter;krausz peter
Kovács I. Gábor;kovacs i gabor
W. Wynn Westcott;w wynn westcott
Orosz András Lóránt OFM;orosz andras lorant ofm
Rab Gusztáv;rab gusztav
Görömbei András;gorombei andras
Fried Ilona;fried ilona
Herman Judit;herman judit
Nagy Eszter;nagy eszter
Jen Petro-Roy;jen petroroy
Daniel E. Wray;daniel e wray
Lucie Kaennel;lucie kaennel
Robert K. Wittman;robert k wittman
Kovács Kiss Gyöngy;kovacs kiss gyongy
Gaál Gyöngyi;gaal gyongyi
Michael Galuske;michael galuske
Muskovics Andrea Anna;muskovics andrea anna
Andrej Nikolaidis;andrej nikolaidis
Sziklai László;sziklai laszlo
Nótári Tamás;notari tamas
Kovács Zoltán Vilmos;kovacs zoltan vilmos
Balogh Piroska;balogh piroska
Deák Tibor;deak tibor
Hoppál K. Bulcsú;hoppal k bulcsu
Négyesi Lajos;negyesi lajos
Gáspár Enikő;gaspar eniko
Riedl Miklós;riedl miklos
Boros Gábor;boros gabor
Erőss László;eross laszlo
Martin Werlen;martin werlen
Boldizsár Dénes;boldizsar denes
Veres András;veres andras
P. Kercza Asztrik OFM;p kercza asztrik ofm
Szőllősy Kálmán;szollosy kalman
Vargyasi Daniel Gábor;vargyasi daniel gabor
Wertner Mór;wertner mor
Marcin Wicha;marcin wicha
Wirágh András;wiragh andras
Szekeres Imre;szekeres imre
Hodászi Lili;hodaszi lili
T. Lach;t lach
Ronald D. Kay;ronald d kay
Gordon Role;gordon role
James I. Packer;james i packer
Adam Biro;adam biro
Dr. Karátson Dávid;dr karatson david
Almeida Faria;almeida faria
Katona József;katona jozsef
Solimano, Andrés;solimano andres
Sarkadi Márton;sarkadi marton
Paul Murray OP;paul murray op
Szautner Jánosné Sziget Gizella;szautner janosne sziget gizella
Viet Thanh Nguyen;viet thanh nguyen
Dornbach Mária;dornbach maria
Benedetti Gábor;benedetti gabor
Kalmár György;kalmar gyorgy
Pintér Márta Zsuzsanna;pinter marta zsuzsanna
Mihályi Zsuzsa;mihalyi zsuzsa
Baróthy Borbála;barothy borbala
Erdős Katalin;erdos katalin
Sashalmi-Fekete Tamás;sashalmifekete tamas
Darvas Flóra;darvas flora
Domanovszky Sándor;domanovszky sandor
Joel Kotkin;joel kotkin
Paul Hollander;paul hollander
Katharina Traub;katharina traub
Papp-Zakor Ilka;pappzakor ilka
Fabrice Sapolsky;fabrice sapolsky
M. W. Monika;m w monika
Horgas Judit;horgas judit
Olty Péter;olty peter
Silvia Foti;silvia foti
Matthew Farrer;matthew farrer
Szőcs Imre;szocs imre
Horváth M. András;horvath m andras
Farbaky Péter;farbaky peter
Wladyslaw Panas;wladyslaw panas
Gusztafik Tibor;gusztafik tibor
Bárkányi Mária;barkanyi maria
Halász J. Attila;halasz j attila
Ben Laker;ben laker
Karine Tuil;karine tuil
J. Bassey;j bassey
Marie Ferrarella;marie ferrarella
Egmont-Hungary Kft.;egmonthungary kft
Bárdos Péter;bardos peter
Kolozsváry Marianna;kolozsvary marianna
Marie-Madeleine de Cevins;mariemadeleine de cevins
Osváth Gábor;osvath gabor
H.G Wells;hg wells
Erdei János;erdei janos
Dallos Edina;dallos edina
Kate M.;kate m
Pamper Károly;pamper karoly
Sasaki Kichisaburo;sasaki kichisaburo
K. Kovács László;k kovacs laszlo
Andrei Alexandrescu;andrei alexandrescu
Gün Benderli;gun benderli
Kabdebó-Kulcsár-Szabó-Menyhért;kabdebokulcsarszabomenyhert
Radnai Tamás;radnai tamas
Salamon Eszter;salamon eszter
Stephan Lermer;stephan lermer
Jeney Éva Józan Ildikó;jeney eva jozan ildiko
James McBride;james mcbride
Papp Vilmos;papp vilmos
Nicole Seeman;nicole seeman
Nicilaus Stephanus Földváry;nicilaus stephanus foldvary
David Lagunas;david lagunas
Dr. Paál Tamásné;dr paal tamasne
Masát András;masat andras
Tóthné Mess Erika;tothne mess erika
Tikk Domonkos;tikk domonkos
Implom Lajos;implom lajos
Fancsali Andrásné;fancsali andrasne
Horváth Nóra;horvath nora
Beck Zsolt;beck zsolt
Szőke Szabolcs;szoke szabolcs
Jochen G. Bielefeld;jochen g bielefeld
Mészáros Ádám;meszaros adam
Gigi Scott;gigi scott
Adrian Buckley;adrian buckley
Kristó Tibor;kristo tibor
Makkai Ádám;makkai adam
P. Fekete István;p fekete istvan
J. Craig Wheeler;j craig wheeler
E. J. Hobsbawm;e j hobsbawm
Petrarcha Ferenc;petrarcha ferenc
Laskai Isván;laskai isvan
Varga Domokos György;varga domokos gyorgy
B. Szabó Gábor;b szabo gabor
Berecz Ferenc;berecz ferenc
Kónya István;konya istvan
Ujvári Pál;ujvari pal
Szabó-Ambrus Anita;szaboambrus anita
C.J. Box;cj box
Megyeri-Pálffy Zoltán;megyeripalffy zoltan
Victoria F. Brown;victoria f brown
Leah Bendavid-Val;leah bendavidval
Csepregi Klára;csepregi klara
Leonard Banister;leonard banister
M.K. Gospodarowicz;mk gospodarowicz
Bartal Anna Mária;bartal anna maria
H.simon Katalin;hsimon katalin
Demeter Lajos;demeter lajos
Gálik Margit;galik margit
Domokos Johanna;domokos johanna
Márton Áron;marton aron
Ágh István;agh istvan
Antonello Negri;antonello negri
Mészáros Tamás;meszaros tamas
Tarjányi Zoltán;tarjanyi zoltan
Törő István;toro istvan
Kiss Irén;kiss iren
Hamersveld-Klinkhamer;hamersveldklinkhamer
Harry Bellet;harry bellet
Piros Christa;piros christa
Körber Tivadar;korber tivadar
Csomor Lajos;csomor lajos
Jutta Altmann-Brewe;jutta altmannbrewe
Maria Costantino;maria costantino
Paul B. Coleman;paul b coleman
Farkasinszky Tibor;farkasinszky tibor
Lakner Zoltán Bai Attila;lakner zoltan bai attila
D. Campbell;d campbell
Hassan-Csúcs-Forstner-M.;hassancsucsforstnerm
Lele Dezső;lele dezso
Amy Reeder Hadley;amy reeder hadley
Vajda Ferenc;vajda ferenc
Zakar György;zakar gyorgy
Bindorffer Györgyi;bindorffer gyorgyi
Annmary;annmary
Beale-D'Amico-Valentini;bealedamicovalentini
Dr. Füsi Lajos;dr fusi lajos
Florence Jenner-Metz;florence jennermetz
Császár Géza;csaszar geza
Andrew Savikas;andrew savikas
Jono Bacon;jono bacon
Don Cupitt;don cupitt
Vígh Árpád;vigh arpad
Szenes Róbert;szenes robert
Cholnoky Győző;cholnoky gyozo
Simon Balázs;simon balazs
Radosza Sándor;radosza sandor
Dr. Gál Márta;dr gal marta
Burda Zita;burda zita
Dr. Paál Tamás;dr paal tamas
A.Gergely A.;agergely a
Mireille Calmel;mireille calmel
John Keahey;john keahey
Takács Sándor;takacs sandor
M. Nyitrai Péter;m nyitrai peter
Colin J. Fayard;colin j fayard
Radke;radke
Nagy Botond;nagy botond
Háda Béla;hada bela
Nyikolaj Mihajlovics Karamzin;nyikolaj mihajlovics karamzin
Schuszter Henrik;schuszter henrik
Vik Flames;vik flames
Bryan Willis;bryan willis
Antal Imola;antal imola
Pénzes Tímea;penzes timea
Mikola Anikó;mikola aniko
Virginás Andrea;virginas andrea
Jung Károly;jung karoly
Baska Gabriella;baska gabriella
Varga P. Ildikó;varga p ildiko
Szabó Ede;szabo ede
Antalicz Miklós;antalicz miklos
Faludy Zsuzsa;faludy zsuzsa
Stadler Mari;stadler mari
Tarján Tamás;tarjan tamas
Köbli Anikó;kobli aniko
Burkhard Spinnen;burkhard spinnen
Ambrus Zoltán;ambrus zoltan
Monok-Buda-Hapák;monokbudahapak
Leila A. Soud;leila a soud
Spivey, N.-Squire, M.;spivey nsquire m
Frank McKinney;frank mckinney
Harsányi András;harsanyi andras
Sarah Oliver;sarah oliver
Novák Csaba Zoltán;novak csaba zoltan
FISZ;fisz
Mischa-Sarim Vérollet;mischasarim verollet
Dr. Kustár Péter;dr kustar peter
Vecsei Miklós Hasi;vecsei miklos hasi
Huszár Ákos;huszar akos
Bárdos-Szabó B.-Vasy;bardosszabo bvasy
Ketler Istvánné;ketler istvanne
Dee Than-Liu;dee thanliu
Sipos János;sipos janos
Gábor Csilla;gabor csilla
Wettl F.;wettl f
Magyarics Péter;magyarics peter
Hajni István;hajni istvan
Medveczky Ádám;medveczky adam
Bajnok Andrea;bajnok andrea
Horváth MIhály;horvath mihaly
Jill Gregory;jill gregory
Országh László;orszagh laszlo
Thim József;thim jozsef
Boros János András;boros janos andras
Szepesi Attila;szepesi attila
Mátyás K.;matyas k
Csigér;csiger
Kállai R. Gábor;kallai r gabor
P. Ábrahám Dezső;p abraham dezso
Herbert Madinger;herbert madinger
Hargittay Emil;hargittay emil
Georges Banu;georges banu
Rózsásné Kubányi Andrea;rozsasne kubanyi andrea
Kék Emerencia;kek emerencia
Zuska Kepplová;zuska kepplova
Anthony Piers;anthony piers
Békés Enikő;bekes eniko
Laura Ruby;laura ruby
Craig C. Hill;craig c hill
Remy Dalmore;remy dalmore
K. Németh András;k nemeth andras
Móra László;mora laszlo
Halmos Endre;halmos endre
Szász Angéla;szasz angela
Fekete László;fekete laszlo
Kollarits Krisztina;kollarits krisztina
Takács Miklós;takacs miklos
Vaszary Kolos;vaszary kolos
Ungvári Zrínyi Imre;ungvari zrinyi imre
Gál Péter József;gal peter jozsef
Katona Csaba;katona csaba
Palotai H. Zsófia;palotai h zsofia
Dr. Lőkös László;dr lokos laszlo
Matunák Mihály;matunak mihaly
Stephen E. Fowl;stephen e fowl
Cyliani;cyliani
Ebdürrehim Bey Haqverdiyev;ebdurrehim bey haqverdiyev
Bíró-Balogh Tamás;birobalogh tamas
Gere Tamás;gere tamas
Pálfalusi Zsolt;palfalusi zsolt
Lengyel István;lengyel istvan
Meosz Gusztáv;meosz gusztav
Belicza Bea;belicza bea
Joy Melissa Jensen;joy melissa jensen
Oliver Schröm;oliver schrom
Balduin Schwarz;balduin schwarz
Dr. Nyárády Mihály;dr nyarady mihaly
Nick Kyme;nick kyme
Csapó Tamás;csapo tamas
Wittner Mária;wittner maria
Heltai Gáspár;heltai gaspar
Váli Dezső;vali dezso
Neményi Mária;nemenyi maria
Ford: Joób Máté;ford joob mate
Stefan Leins;stefan leins
Csanádi Viktor Holló;csanadi viktor hollo
Rita McGrath;rita mcgrath
Koppány Enikő;koppany eniko
Pataky Adrienn;pataky adrienn
Beregszászi Pál;beregszaszi pal
Cor Molenaar;cor molenaar
Aleksandra Paluchowska;aleksandra paluchowska
M. Zsazsa;m zsazsa
Ring Orsolya;ring orsolya
Skorka Renáta;skorka renata
Dunai Tamás;dunai tamas
Eőry Gabriella;eory gabriella
Endrey Antal;endrey antal
Hámori Antal;hamori antal
Tunyogi László;tunyogi laszlo
Ruth Edna Kelly;ruth edna kelly
R. Balás Emőke;r balas emoke
Alexy E.;alexy e
Anderle Ádám;anderle adam
Marjorie Kelly;marjorie kelly
Lénárd Norbert;lenard norbert
Linda E. Carlson;linda e carlson
Csapody Miklós;csapody miklos
Pat Robertson;pat robertson
Horváth Kamilla;horvath kamilla
Kőrizs Imre;korizs imre
Wirth Imre;wirth imre
Kulcsár Árpád;kulcsar arpad
Andrejs Pumpurs;andrejs pumpurs
Korpos Kinga;korpos kinga
Szentpály-Juhász Miklós;szentpalyjuhasz miklos
Daniel Mamah;daniel mamah
Jesús García Burillo;jesus garcia burillo
Fazekas Alexandra;fazekas alexandra
Győrei Zsolt;gyorei zsolt
David A. Palmer;david a palmer
H. Varga Márta;h varga marta
Harmati Erzsébet;harmati erzsebet
Amanda Armstrong Ma;amanda armstrong ma
Patkós Veronika;patkos veronika
Miriam Rasch;miriam rasch
Dimény H. Árpád;dimeny h arpad
Bence Erika;bence erika
Otto Kern;otto kern
Helen Garner;helen garner
Chantal Thomas;chantal thomas
Egmont;egmont
Vlagyimir Bukovszkij;vlagyimir bukovszkij
Honffy Pál;honffy pal
Alföldi Róbert;alfoldi robert
Mary Helen Stefaniak;mary helen stefaniak
Rudolf Chmel;rudolf chmel
Szabó Andrea;szabo andrea
Turi Márton;turi marton
Aranyosi Éva;aranyosi eva
Szabó Pál;szabo pal
Lengyel Valeria;lengyel valeria
K. Nagy Sándor;k nagy sandor
Borlói Rudolf;borloi rudolf
Baloghy Dezső;baloghy dezso
Melkovics Tamás;melkovics tamas
Alvincz József;alvincz jozsef
Zemplén Gábor Áron;zemplen gabor aron
Somody Bernadette;somody bernadette
Litia Aniya;litia aniya
Wesz Péter;wesz peter
Łukasz Kobeszko;ukasz kobeszko
Kovács Nándor Erik;kovacs nandor erik
Stephen G. Waxman;stephen g waxman
Szerletics Antal;szerletics antal
Sallai R. Benedek;sallai r benedek
Berend Miklós;berend miklos
Turnai Tímea;turnai timea
Rektor Orsolya;rektor orsolya
Sófalvi András;sofalvi andras
Papp Ágnes Klára;papp agnes klara
Fűzy Gábor;fuzy gabor
Arno Stern;arno stern
Kontra Miklós;kontra miklos
Latzkó Andor;latzko andor
William H. Shannon;william h shannon
Poetovioi Victorinus;poetovioi victorinus
Farkas Ákos;farkas akos
Sir Francis Drake;sir francis drake
Ister Kiadó;ister kiado
Blos-Jáni Melinda;blosjani melinda
Zoraida Córdova;zoraida cordova
Toldi Anna;toldi anna
Láng Gusztáv;lang gusztav
Csúri K.;csuri k
Bizzer István;bizzer istvan
Dombi Csaba;dombi csaba
Shepard;shepard
Charles Lamb;charles lamb
Háttér Kiadó;hatter kiado
Peter Sheldon;peter sheldon
Gulyás János;gulyas janos
Gülten Dayioglu;gulten dayioglu
Orosz Adél;orosz adel
Sztruhár Krisztina;sztruhar krisztina
Dr. Igazvölgyi Katalin;dr igazvolgyi katalin
Deli Gergely;deli gergely
Barsi Balázs;barsi balazs
Sasfi Csaba;sasfi csaba
Dr. Pázmány Péter;dr pazmany peter
Mijnders-Van Woerden;mijndersvan woerden
Csallóközi Zoltán;csallokozi zoltan
Forgács András;forgacs andras
Szűcs László;szucs laszlo
Ballagi Aladár;ballagi aladar
Szent Ambrus;szent ambrus
Szakály Dezső;szakaly dezso
Buró Szilárd;buro szilard
Dr. Ábrahám I.;dr abraham i
H.Tóth Imre;htoth imre
Komornik Vilmos;komornik vilmos
Duray Miklós;duray miklos
Koltai Zsuzsa;koltai zsuzsa
Surányi Béla;suranyi bela
Robert Holden;robert holden
Budainé Balatoni Katalin;budaine balatoni katalin
Lester Sumrall;lester sumrall
Ruttkay-Miklián Eszter;ruttkaymiklian eszter
F.tóth Benedek;ftoth benedek
Elke Simon;elke simon
Dr. Györfi András;dr gyorfi andras
Neil T. Anderson;neil t anderson
E. F. Benson;e f benson
Sághy Enikő;saghy eniko
Dr. Szunyogh Gábor;dr szunyogh gabor
Bókay János;bokay janos
Peter Kimmig;peter kimmig
Stacey Wolf;stacey wolf
Mhagama Péter;mhagama peter
Nemes Nagy Á.-Lengyel B.;nemes nagy alengyel b
Gömöri György;gomori gyorgy
Caddy, E.-Platts, D.E.;caddy eplatts de
Simon Róbertné Pesthy Monika;simon robertne pesthy monika
Szarka Miklós;szarka miklos
Győri Zoltán;gyori zoltan
Harran, Marilyn-Kuntz, Dieter;harran marilynkuntz dieter
Elbert Gyuláné;elbert gyulane
Susanne Bodensteiner;susanne bodensteiner
Reader's Didest;readers didest
Kodolányi János;kodolanyi janos
Shapiro, Carl-R. Varian, Hal;shapiro carlr varian hal
Bényi Zoltán-Jelenczki István;benyi zoltanjelenczki istvan
Csontos János;csontos janos
Czigány György;czigany gyorgy
Pak Csonggi;pak csonggi
Fehér János;feher janos
Bogdándi Zsolt;bogdandi zsolt
Mezei István;mezei istvan
M. Flóra Ágnes;m flora agnes
Tomka Miklós;tomka miklos
Bíró Gáspár;biro gaspar
Max Thürkauf;max thurkauf
Barok Márk;barok mark
Valerian Albanov;valerian albanov
Gary Hoon;gary hoon
Gáspár Dorottya;gaspar dorottya
Csermák Mihály;csermak mihaly
Spangel Péter;spangel peter
Terry Kelley;terry kelley
Eileen Naseby;eileen naseby
Adorjányi Cs. Gy. I. I.;adorjanyi cs gy i i
Adam Kennedy;adam kennedy
Gaby Goldsack;gaby goldsack
Feraboli Maria Teresa;feraboli maria teresa
Fülöp Zsuzsanna;fulop zsuzsanna
Tipary László;tipary laszlo
Kunszt György;kunszt gyorgy
Preisich Gábor;preisich gabor
Czeglédi Pál;czegledi pal
Csibra Gergely;csibra gergely
Nagy Andrea;nagy andrea
Cséki István;cseki istvan
Ursula, Willi Dolder;ursula willi dolder
G. Fodor Gábor-Schlett István;g fodor gaborschlett istvan
Varsányi Erzsébet;varsanyi erzsebet
Szalai Miklós;szalai miklos
Kiss Gy. Csaba;kiss gy csaba
Jóry Judit;jory judit
Gágyor József;gagyor jozsef
Palócz Ferencné;palocz ferencne
Abraham M. Nussbaum MD;abraham m nussbaum md
Eőrsi István;eorsi istvan
Agnieszka Marianowicz-Szczygiel;agnieszka marianowiczszczygiel
Gregory A. Boyd;gregory a boyd
Agócs;agocs
H. Orlóci Edit;h orloci edit
Michal Mor;michal mor
Sütő Gyuszi;suto gyuszi
Mák Ferenc;mak ferenc
Talpas János;talpas janos
Beksics Gusztáv;beksics gusztav
Rómer Flóris;romer floris
Pászthy György;paszthy gyorgy
Hegyesi Hargita Tóth Sára;hegyesi hargita toth sara
Rákosi Jenő;rakosi jeno
Keicher Ursula;keicher ursula
Tóth Géza;toth geza
Millok Éva;millok eva
Molnár Mária;molnar maria
H. Tóth László;h toth laszlo
Csetri Elek;csetri elek
Takács Erika;takacs erika
Matits Ferenc;matits ferenc
Geoffrey Hands;geoffrey hands
James Macdonald;james macdonald
Heltai Jenő;heltai jeno
Fabiny Tamás;fabiny tamas
Szénássy Árpád;szenassy arpad
S. Rogeon;s rogeon
Földvári Rudolf;foldvari rudolf
Czövek Tamás;czovek tamas
KJK-Kerszöv;kjkkerszov
Arredondo Francisco;arredondo francisco
Kriska György;kriska gyorgy
Pintér Miklós;pinter miklos
Claudia Metzger;claudia metzger
Jean-Louis Chrétien;jeanlouis chretien
Balogh Elemér;balogh elemer
Carlos Antonio Aguirre Rojas;carlos antonio aguirre rojas
Fodor Ferenc;fodor ferenc
Dr. Vera Weingärtner;dr vera weingartner
Káldor Antal;kaldor antal
Petrovszki István;petrovszki istvan
Gergely Edit;gergely edit
Szita László;szita laszlo
A. N. Kolmogorov;a n kolmogorov
Kaszás Mária;kaszas maria
T. Thomas;t thomas
Réti G. Péter;reti g peter
Simon Toyne;simon toyne
Hamar Péter;hamar peter
Orczy Emma;orczy emma
Lehmann Ferenc;lehmann ferenc
Lemhényi Adrienn;lemhenyi adrienn
Lengyel Csaba;lengyel csaba
Kaiser László;kaiser laszlo
D. J. Molles;d j molles
S.H. Foulkes;sh foulkes
Fóris-Ferenczi Rita;forisferenczi rita
Fancsal Zsolt;fancsal zsolt
Wappler József;wappler jozsef
Bagyinszki Ágoston;bagyinszki agoston
Nita Ukkonen;nita ukkonen
Kovrig Béla;kovrig bela
Marc Baaij;marc baaij
Radvánszky Anikó;radvanszky aniko
Shane Kuhn;shane kuhn
Dúll Andrea;dull andrea
George Pogany;george pogany
Ruspanti, Roberto;ruspanti roberto
James E. Ryan;james e ryan
Szepessy Gábor;szepessy gabor
Tar Éva;tar eva
Szűcs István Miklós;szucs istvan miklos
Czine Ágnes dr;czine agnes dr
Marco Bertini;marco bertini
Szentgyörgyi Zsuzsa;szentgyorgyi zsuzsa
Gyárfás István;gyarfas istvan
Lőrinczi Dénes;lorinczi denes
Kovári György;kovari gyorgy
Szirmay Antal;szirmay antal
Persián Kálmán;persian kalman
Könyves Tóth Kálmán;konyves toth kalman
Rupp Jakab;rupp jakab
Szimeonov Todor;szimeonov todor
Dr. Bucsányi Gyula;dr bucsanyi gyula
Csengery Kristóf;csengery kristof
Krajcsír Lukács;krajcsir lukacs
Mesterházy Balázs;mesterhazy balazs
Ysenda Maxtone-Graham;ysenda maxtonegraham
Pektor Gabriella;pektor gabriella
Jim Walkup;jim walkup
Hafner Zoltán;hafner zoltan
Tóth István Gábor;toth istvan gabor
Tóth Orsolya;toth orsolya
Domonkosi Ágnes;domonkosi agnes
Hubai Gergely;hubai gergely
Borsodi László;borsodi laszlo
Heather Askinosie;heather askinosie
Carlos Padilla;carlos padilla
Vasbányai Ferenc;vasbanyai ferenc
Damian Bradfield;damian bradfield
Kövecsi-Oláh Péter;kovecsiolah peter
Anne-Maija Aalto;annemaija aalto
Gazsó Dániel;gazso daniel
Amy Leigh Mercree;amy leigh mercree
Justin D. Hill;justin d hill
Dr. Sue Varma;dr sue varma
Ronil Caine;ronil caine
Korinek László;korinek laszlo
David C. Johnson;david c johnson
Szabó Gergely;szabo gergely
Bónis Ferenc;bonis ferenc
Mademoiselle Rose;mademoiselle rose
Sztercey Szabolcs;sztercey szabolcs
Puskás Dániel;puskas daniel
Pődör György;podor gyorgy
Celler Kiss Tamás;celler kiss tamas
Philippe Aghion;philippe aghion
Gál Máté;gal mate
S. A. Tailor;s a tailor
Dr. Haász Imre;dr haasz imre
Török József;torok jozsef
Bihari Márton;bihari marton
Domokos Gábor;domokos gabor
Deme Sándor;deme sandor
Mikel Delgado;mikel delgado
Bozzai Judit;bozzai judit
Nagy Mihály;nagy mihaly
Gubán Miklós;guban miklos
Holnap Kiadó;holnap kiado
Reader's Digest Válogatás;readers digest valogatas
Hodossy-Takács Előd;hodossytakacs elod
Polgár Károly;polgar karoly
Purosz Leonidasz;purosz leonidasz
Böröczkyné Verebélyi Zsuzsanna;boroczkyne verebelyi zsuzsanna
Deák János;deak janos
Luxné Prehoda Anna;luxne prehoda anna
Simon Spurrier;simon spurrier
Dukkon Ágnes;dukkon agnes
Janet Kerekes;janet kerekes
Szesztay Ádám;szesztay adam
