Author;Author_Std
ERIC STANDOP;eric standop
EMANUEL FANTANEANU;emanuel fantaneanu
GREG HUGHES;greg hughes
MAURICE MAETERLINCK;maurice maeterlinck
SOFIA GALLO;sofia gallo
MARTHA SWEEZY;martha sweezy
RAPHAELE GLAUX;raphaele glaux
KATIE DAYNES;katie daynes
ADELINA PASCALE;adelina pascale
MIHAI TUDOR;mihai tudor
AMELIE LAFFAITEUR;amelie laffaiteur
LISA TADDEO;lisa taddeo
MIHAI ANITEI;mihai anitei
PASCAL BOGDAN;pascal bogdan
RICHARD E. BOYATZIS;richard e boyatzis
ELENA SIMION;elena simion
JANA FREY;jana frey
HANNAH CAMPLING;hannah campling
ROGER FRITZ;roger fritz
RENE STAUFFER;rene stauffer
MIHAI TRIF;mihai trif
SILVINA OCAMPO;silvina ocampo
STEVEN PINKER;steven pinker
TIZIANO BROGGIATO;tiziano broggiato
TATIANA MININA;tatiana minina
MATT TAVARES;matt tavares
SILVIA OLTEANU;silvia olteanu
DANUTA WALESA;danuta walesa
VANNA CERCENA;vanna cercena
JONATHAN FENBY;jonathan fenby
TOMA ALEXANDRU;toma alexandru
FOSS ASTRID;foss astrid
CATANA COMICS;catana comics
EMIL GHITULESCU;emil ghitulescu
ADIR LEVY;adir levy
MARIANA PASCARU;mariana pascaru
VIVIEN J. ARMSTRONG;vivien j armstrong
MELETIE, MITROPOLITUL NICOPOLEI;meletie mitropolitul nicopolei
ALEX MUCCHIELLI;alex mucchielli
ARITINA MICU;aritina micu
CRISTINA MARSI;cristina marsi
GEORGES EEKHOUD;georges eekhoud
OLIVIER SIBONY;olivier sibony
EINAT NATHAN;einat nathan
ALEXANDRU PECICAN;alexandru pecican
WENDA SURETY;wenda surety
CRISTIAN DUTESCU;cristian dutescu
TOBY WALSH;toby walsh
JOAN DIDION;joan didion
NATASHA BROWN;natasha brown
IULIANA VOICU;iuliana voicu
ANDREW FULLER;andrew fuller
DAVID L. ROGERS;david l rogers
ELISABETA A SFINTEI TREIMI;elisabeta a sfintei treimi
CRISTIAN CARSTOIU;cristian carstoiu
CHRIS VAN TULLEKEN;chris van tulleken
MIHAI MOLDOVEANU;mihai moldoveanu
DUMITRU PREDA;dumitru preda
VLAD PRIOTEASA;vlad prioteasa
ALEXANDER MACLENNAN;alexander maclennan
KAREN HALLER;karen haller
LORI A. BROTTO;lori a brotto
LUCY SCORE;lucy score
MOLLY FRYE WILMINGTON;molly frye wilmington
NICOLAE BARNA;nicolae barna
DAVID J. LIEBERMAN;david j lieberman
MARIUS-CRISTIAN NEACSU;mariuscristian neacsu
WILLIAM H. BATES;william h bates
CRISTINA BELDIANU;cristina beldianu
HELEN MACDONALD;helen macdonald
TOMA ROMAN JR.;toma roman jr
CARMEN RIJNOVEANU;carmen rijnoveanu
KRISTINA MAGDALENA HENN;kristina magdalena henn
BOGDAN GEORGESCU;bogdan georgescu
TONYA REIMAN;tonya reiman
IACOB T. HADARCA;iacob t hadarca
TERESA DRISCOLL;teresa driscoll
ILEANA VULPESCU;ileana vulpescu
ROGER AVERMAETE;roger avermaete
LYDIA DAVIS;lydia davis
JOSEPHINE SCHWARZ-GERO;josephine schwarzgero
GERALD G. JAMPOLSKY;gerald g jampolsky
FELICIA PERENNIS;felicia perennis
ELLE KENNEDY;elle kennedy
PAUL SIMPSON;paul simpson
GLIGOR GRUITA;gligor gruita
YOHANN DUVAL;yohann duval
LAURA SGARCITU;laura sgarcitu
NICHOLAS EPLEY;nicholas epley
ALFIE KOHN;alfie kohn
MARCELA COTINESCU;marcela cotinescu
CORMAC MCCARTHY;cormac mccarthy
IULIAN BAICUS;iulian baicus
HEIDI MURKOFF;heidi murkoff
BUTOI TUDOREL;butoi tudorel
BERNARD CHAUMEIL;bernard chaumeil
GRIGORE ALEXANDRESCU;grigore alexandrescu
ELDON TAYLOR;eldon taylor
KATHLEEN OLMSTEAD;kathleen olmstead
NICOLE LEPERA;nicole lepera
VISHEN LAKHIANI;vishen lakhiani
SORIN BORZA;sorin borza
ATENA GROZA;atena groza
CATE HOWELL;cate howell
RICHARD RUMELT;richard rumelt
WALTER LESLIE WILMSHURST;walter leslie wilmshurst
ERICA REISCHER;erica reischer
JENNA MACCIOCHI;jenna macciochi
FABIOLA STOI;fabiola stoi
BETHAN ROBERTS;bethan roberts
SORIN ALAMOREANU;sorin alamoreanu
MARIA BAHAREVA;maria bahareva
MARIUS BALO;marius balo
ANCA GHINEA;anca ghinea
ALIN SEBASTIAN GODEANU;alin sebastian godeanu
BASARAB NICOLESCU;basarab nicolescu
DORU BILCIURESCU;doru bilciurescu
CAROLINA SPOREA GODVIN;carolina sporea godvin
NICOLAE OPREA;nicolae oprea
PETRE ROMAN;petre roman
VALERIE PERRIN;valerie perrin
MATTHEW SYED;matthew syed
RACHEL BERTSCHE;rachel bertsche
CARMEN TIDERLE;carmen tiderle
ELIE DE ROTHSCHILD;elie de rothschild
NANNA NEBHOVER;nanna nebhover
NICOLAS BARREAU;nicolas barreau
JOSHUA M. GREENE;joshua m greene
DEBASISH LAHIRI;debasish lahiri
EMMA BLUE;emma blue
MADALINA RADU;madalina radu
EMANUELA BUSOI;emanuela busoi
MARIA SLEAHTITCHI;maria sleahtitchi
OULYA SETTI;oulya setti
CONSTANTIN CRANGANU;constantin cranganu
SALVATORE QUASIMODO;salvatore quasimodo
KAREN TREISMAN;karen treisman
WALLACE WATTLES;wallace wattles
LAURA FLORESCU;laura florescu
STEFAN PETRESCU;stefan petrescu
ANTONIA POZZI;antonia pozzi
JEAN-FRANCOIS MARMION;jeanfrancois marmion
SIMONA POPESCU;simona popescu
VIRGINIA BUZDRUG;virginia buzdrug
BARRY LOEWER;barry loewer
ALEX FINLAY;alex finlay
BELLA MACKIE;bella mackie
ILIE PARVU;ilie parvu
CLAUDIA DOBRE;claudia dobre
RADU ALBALA;radu albala
ANDERS HANSEN;anders hansen
STEPHANE AUDEGUY;stephane audeguy
LYSA TERKEURST;lysa terkeurst
ALINA MONICA TURLEA;alina monica turlea
MARIKO NAGAI;mariko nagai
CEHAN SABINA NADINA;cehan sabina nadina
ANA-MARIA COMSA;anamaria comsa
OLIVER BURKEMAN;oliver burkeman
ROBERT LITTELL;robert littell
ANDRA MATEUCA;andra mateuca
MALACHY DOYLE;malachy doyle
ARKADI STRUGATKI;arkadi strugatki
PIERRE-FRANCOIS MOURIAUX;pierrefrancois mouriaux
PHILIPPE SANDS;philippe sands
MICHAEL HULEK;michael hulek
GIUSEPPE MORINO;giuseppe morino
AILBHE NIC GIOLLA BHRIGHDE;ailbhe nic giolla bhrighde
JAMES BERNSTEIN;james bernstein
ROD LAVER;rod laver
FLORIN RAZVAN MIHAI;florin razvan mihai
TAMPAKIS DIONISIOS;tampakis dionisios
MIHAI MERTICARU;mihai merticaru
ALINA LEDEANU;alina ledeanu
NICKY HAYES;nicky hayes
MIRCEA PAVEL;mircea pavel
CAROLYN EDWARDS;carolyn edwards
LAVINIA CALINA;lavinia calina
CATALIN GHEORGHE;catalin gheorghe
KLAUS HAGERUP;klaus hagerup
SABAA TAHIR;sabaa tahir
PETER GODFREY-SMITH;peter godfreysmith
LUCIA DEMETRIUS;lucia demetrius
OLEN STEINHAUER;olen steinhauer
ROBERT MORSE;robert morse
VLADIMIR HOLAN;vladimir holan
ALEXANDRU CHIRITESCU;alexandru chiritescu
IOAN MIHAI COCHINESCU;ioan mihai cochinescu
MIHAI-D. GRIGORE;mihaid grigore
ALFRED LOISY;alfred loisy
URANIA CREMENE;urania cremene
LAWRENCE WRIGHT;lawrence wright
ANDREI NASTAS;andrei nastas
CARLOS FUENTES;carlos fuentes
MICHEL SERRES;michel serres
MARIO BELLATIN;mario bellatin
CODRUTA MIRELA STANISOARA;codruta mirela stanisoara
NATALIE LUE;natalie lue
TUDOREL URIAN;tudorel urian
VASILE MUSCA;vasile musca
DIANA POPESCU;diana popescu
DENISE LINN;denise linn
FERRAN TORRENT;ferran torrent
CRISTINA CRACEA;cristina cracea
HYE-JIN KIM;hyejin kim
CZESŁAW MILOSZ;czesaw milosz
JAN POLKOWSKI;jan polkowski
EULALIA JITARU;eulalia jitaru
RALUCA BUTNARIU;raluca butnariu
CHARLIE JANE ANDERS;charlie jane anders
MIHAIL KOGALNICEANU;mihail kogalniceanu
ANTOON KRINGS;antoon krings
SIOBHAN PARKINSON;siobhan parkinson
JERZY KOSINSKI;jerzy kosinski
DANIEL DANIL;daniel danil
TOM COLLINS;tom collins
ALEXANDRA GHEORGHE;alexandra gheorghe
GOTTHOLD EPHRAIM LESSING;gotthold ephraim lessing
RUXANDRA BELDIMAN;ruxandra beldiman
IOANA DRAGAN;ioana dragan
AMANDA RIPLEY;amanda ripley
SIMONA TIVADAR;simona tivadar
LEXI BLAKE;lexi blake
SEPTIMIU MOGA;septimiu moga
RUTH HOGAN;ruth hogan
TOM BUTLER BOWDON;tom butler bowdon
DAVID ROBERTS;david roberts
NITA PROSE;nita prose
CHRISTINE ANGOT;christine angot
COLIN DEXTER;colin dexter
MIHAI KANTZER;mihai kantzer
AYYA KHEMA;ayya khema
ALBERTO VAZQUEZ-FIGUEROA;alberto vazquezfigueroa
ANTON MAYER;anton mayer
TIBERIU BREDICEANU;tiberiu brediceanu
KARINE SAUNIER;karine saunier
GENC OSMAN YAVAS;genc osman yavas
MAURENE GOO;maurene goo
CIPRIAN NITU;ciprian nitu
LAURENTIU ION;laurentiu ion
GABRIEL BEBESELEA;gabriel bebeselea
NATASA GALCHE;natasa galche
PETER MOHLIN;peter mohlin
ASOCIATIA AMERICANA DE PSIHOLOGIE;asociatia americana de psihologie
MATTHEW PERRY;matthew perry
LIVIU BIRSAN;liviu birsan
RENE DESCARTES;rene descartes
J.M. FORSTER;jm forster
ARISTOTEL;aristotel
PETRU DEMETRU POPESCU;petru demetru popescu
MIRCEA MALUT;mircea malut
BRANDUSA TEICAN;brandusa teican
STEFAN DRAGOS ALEXANDRU;stefan dragos alexandru
HOLLY JACKSON;holly jackson
MEGAN CAMPISI;megan campisi
GARY SCHEINER;gary scheiner
DORIN ANDRICA;dorin andrica
I.P. MAGHIDOVICI;ip maghidovici
LAURA POANTA;laura poanta
SORIN IVAN;sorin ivan
FLORIN GEORGESCU;florin georgescu
PATRICK MCGRATH;patrick mcgrath
RODICA CRISAN;rodica crisan
ANTON DIABELLI;anton diabelli
CAMELIA DIACONU;camelia diaconu
DAVID MITCHELL;david mitchell
HERVE TULLET;herve tullet
STEVE WEBB;steve webb
NICOLAE GANE;nicolae gane
RINA FRANK;rina frank
IOAN COROAMA;ioan coroama
LIVIU STEFAN DUNCA;liviu stefan dunca
FELIX SALTEN;felix salten
HENRIK FEXEUS;henrik fexeus
DUMITRU ANA;dumitru ana
CEZAR STANCIU;cezar stanciu
BOB PROCTOR;bob proctor
ZENO DANIEL SUSTAC;zeno daniel sustac
WILLIAM B. IRVINE;william b irvine
DANNY TOBEY;danny tobey
BRET EASTON ELLIS;bret easton ellis
VASILIS MIHAILIDIS;vasilis mihailidis
EMILY HUNT;emily hunt
SZANTO T. GABOR;szanto t gabor
GHEORGHE BEZVICONI;gheorghe bezviconi
IOANA MOLDOVAN;ioana moldovan
ALEXANDRU STANESCU;alexandru stanescu
AUGUSTIN CUPSA;augustin cupsa
EMMANUEL KATTAN;emmanuel kattan
CEE NEUDERT;cee neudert
JULIEN VENESSON;julien venesson
LISA GENOVA;lisa genova
MARIUS GHIDEL;marius ghidel
MAAZA MENGISTE;maaza mengiste
NEIL SHUBIN;neil shubin
CRISTINA ZEGHERU;cristina zegheru
HORATIU MACOVEI;horatiu macovei
LILIANA ROGOZEA;liliana rogozea
MARIA STANCU;maria stancu
STANLEY TUCCI;stanley tucci
GERD WOLFGANG SIEVERS;gerd wolfgang sievers
IOAN LAURENTIU VEDINAS;ioan laurentiu vedinas
EUGEN CIOCLEA;eugen cioclea
LUCIA SAVA;lucia sava
MARINA ARHIPOVA;marina arhipova
AMIE KAUFMAN;amie kaufman
SORIN FAUR;sorin faur
DAN BUCIU;dan buciu
ANGIE HOCKMAN;angie hockman
BIANCA OPRIS;bianca opris
ROBERT D. ISETT;robert d isett
CORNEL NISTORESCU;cornel nistorescu
CATALIN GOMBOS;catalin gombos
CRISTINA TURLEA;cristina turlea
ANA BOARIU;ana boariu
TIBERIU ZINOVEANU;tiberiu zinoveanu
ELIZABETH SCHROEDER;elizabeth schroeder
SIMONA DRAGAN;simona dragan
T. A. BARRON;t a barron
JON G. ALLEN;jon g allen
JAMES COMEY;james comey
ROBERTO CALASSO;roberto calasso
CORNELIU TRAIAN ATANASIU;corneliu traian atanasiu
PAULA MCLAIN;paula mclain
ILDIKO JUDIT JUNG;ildiko judit jung
NEAL BASCOMB;neal bascomb
ANONIMUS;anonimus
JESSA MAXWELL;jessa maxwell
MARIAN CULAPOV;marian culapov
JHUMPA LAHIRI;jhumpa lahiri
OTILIA ELENA;otilia elena
EDITH TORONY;edith torony
VICTORIA HAREA;victoria harea
ALINA TELEA;alina telea
MIHAIL ALBICI;mihail albici
KENNETH GRAHAME;kenneth grahame
N. D. COCEA;n d cocea
JOHANNA DANNINGER;johanna danninger
MATT DE LA PENA;matt de la pena
MARINELA RUSU;marinela rusu
BRANDON BAYS;brandon bays
ANNE BRADSTREET;anne bradstreet
BENJAMIN ALIRE SAENZ;benjamin alire saenz
DAVID CARBONELL;david carbonell
KERNER IAN;kerner ian
EUGEN CUTEANU;eugen cuteanu
JAMIE BARTLETT;jamie bartlett
IVY SMOAK;ivy smoak
MARIAN GRIGORIE;marian grigorie
BEBE RANCEA;bebe rancea
DAN CHIRAS;dan chiras
SORINA RINDASU;sorina rindasu
SIMONA M. VRABIESCU KLECKNER;simona m vrabiescu kleckner
ROBERT K. MASSIE;robert k massie
PAUL J. R. RENAUD;paul j r renaud
HARALAMB ZINCA;haralamb zinca
BARBARA BACAUANU;barbara bacauanu
MIHAI COMAN;mihai coman
ANDRZEJ ZUROWSKI;andrzej zurowski
ALEXANDRU LAPEDATU;alexandru lapedatu
PAUL CELAN;paul celan
MIHAIL SISKIN;mihail siskin
ZEINAB HAMADE;zeinab hamade
SCOTT HAHN;scott hahn
DORITH HERFELD;dorith herfeld
OANA GEORGESCU;oana georgescu
ALEXIA CRINA;alexia crina
NATALIE WINTER;natalie winter
JUSTIN SCHECK;justin scheck
JENNIFER NAGEL;jennifer nagel
JEAN D’ORMESSON;jean dormesson
JOHN LONG;john long
CRISTINA ALMA BALAS;cristina alma balas
COSTINA DINULESCU;costina dinulescu
NIC PIZZOLATTO;nic pizzolatto
YOMI ADEGOKE;yomi adegoke
ELIZA ROHA;eliza roha
MIHAELA PATRAUS;mihaela patraus
AUREL CODOBAN;aurel codoban
G.K. CHESTERTON;gk chesterton
KARIN FOSSUM;karin fossum
JOSEP PLA;josep pla
AMELIA HEPWORTH;amelia hepworth
MOLLY POTTER;molly potter
ANDERS ROSLUND;anders roslund
LILIANA POPESCU;liliana popescu
FRANCES MAYES;frances mayes
CORNELIA ANCA PRICUNDA;cornelia anca pricunda
JUAN M. R. PARRONDO;juan m r parrondo
ZHANG YAWEN;zhang yawen
H.D. CARLTON;hd carlton
CONSTANTIN GEORGIAN;constantin georgian
SANDRA LEBRUN;sandra lebrun
IRINA SZÁSZ;irina szasz
IAN BECK;ian beck
DAN C. MIHAILESCU;dan c mihailescu
DIANA ADAMEK;diana adamek
LIVIU MIHAI;liviu mihai
VALERIU ANANIA;valeriu anania
PAUL STERIAN;paul sterian
MAURA O'HALLORAN;maura ohalloran
BILL EDDY;bill eddy
CRISTIAN TEODORESCU;cristian teodorescu
HANNA BOTA;hanna bota
ROBIN STERN;robin stern
LAURA TUREA;laura turea
ANDREI TIGANAS;andrei tiganas
GABRIELA-MARIA MAN;gabrielamaria man
GHEORGHE GHETU;gheorghe ghetu
CRISTIAN LASCU;cristian lascu
SARAH PRINEAS;sarah prineas
LOREDANA IVAN;loredana ivan
DIDI SOLOMON;didi solomon
BEN GUTERSON;ben guterson
O.P. GHAI;op ghai
ANDREI ROSCA;andrei rosca
ANNE KALICKY;anne kalicky
JORGE EDWARDS;jorge edwards
ULRICH DUPREE;ulrich dupree
W. SOMERSET MAUGHAM;w somerset maugham
ADINA IOANA KORDIKOWSKI;adina ioana kordikowski
DOINA SEVERIN BORICEANU;doina severin boriceanu
CLAUDIU COMAN;claudiu coman
ROSE TREMAIN;rose tremain
SALLY ROONEY;sally rooney
IOAN MIHAILESCU;ioan mihailescu
INDARA;indara
ALEXANDRINA ESCU;alexandrina escu
ALEXANDRU VLAD;alexandru vlad
SEBASTIAN JUNGER;sebastian junger
LOIS BLYTH;lois blyth
IULIA MOTOC;iulia motoc
EMIL MOLCUT;emil molcut
ION NICODIM;ion nicodim
ROXIE NAFOUSI;roxie nafousi
DORIN CIMPOESU;dorin cimpoesu
MARIA RIPINSKAIA;maria ripinskaia
GILES SPARROW;giles sparrow
REMUS BOLDEA;remus boldea
IOAN MOLDOVAN;ioan moldovan
MIRONA PAUN;mirona paun
C. DIMITRESCU;c dimitrescu
MARINA LUMINITA MILITARU;marina luminita militaru
NICOLAE WEISZ;nicolae weisz
MIHNEA MIHALACHE-FIASTRU;mihnea mihalachefiastru
RADICS MARIA;radics maria
DANIELA DRESCHER;daniela drescher
CRISTINA GEORGE;cristina george
ANNA AHMATOVA;anna ahmatova
DAN HARRIS;dan harris
NICOLETA COATU;nicoleta coatu
JOHN VON NEUMANN;john von neumann
SANDRA ALONSO;sandra alonso
GABRIEL MESTA;gabriel mesta
MARISSA KING;marissa king
KANDI STEINER;kandi steiner
ELIANE SCHADLER;eliane schadler
DEBBIE MACOMBER;debbie macomber
KONSTANTIN SERGHEEVICI STANISLAVSKI;konstantin sergheevici stanislavski
MIHAI POP;mihai pop
FLAVIA LUPU;flavia lupu
BENOIT DUTEURTRE;benoit duteurtre
TONI ADRIAN NEACSU;toni adrian neacsu
GIACOMMO SPALLACCI;giacommo spallacci
NICOLAE RADU FRUNTES;nicolae radu fruntes
DORU ARAZAN JR;doru arazan jr
DIANA TIVU;diana tivu
RENE BIZAC;rene bizac
PETRE DANILESCU;petre danilescu
CHARLOTTE BRONTE;charlotte bronte
LISSA RANKIN;lissa rankin
K.L. WALTHER;kl walther
BRAD STONE;brad stone
PATRICIA A. DEYOUNG;patricia a deyoung
LINDA RODRIGUEZ MCROBBIE;linda rodriguez mcrobbie
DINA ANASTASIO;dina anastasio
CONSTANTIN ARGETOIANU;constantin argetoianu
KATHERINE WOLF;katherine wolf
SERGHEI MUSSKII;serghei musskii
MARIAN V. URECHE;marian v ureche
WILLIAM WHITEHEAD;william whitehead
EMIL GIRLEANU;emil girleanu
ALEX LIGHT;alex light
CARA HUNTER;cara hunter
VICTOR NAFIRU;victor nafiru
LEIDY KLOTZ;leidy klotz
COURTNEY REUM;courtney reum
ANITA CLEARE;anita cleare
SCOBIOALA AUREL;scobioala aurel
MIYA KOSEI;miya kosei
ELODIE HARPER;elodie harper
DOINA PACKHAM;doina packham
CARMEN GABRIELA MANDRILA LAZAREANU;carmen gabriela mandrila lazareanu
SAM USHER;sam usher
JOHN BRADSHAW;john bradshaw
IOVAN IANICI;iovan ianici
ANA HUANG;ana huang
JUDITH GRISEL;judith grisel
TEODORA COMAN;teodora coman
RUDOLF CARNAP;rudolf carnap
ION M. TOMUS;ion m tomus
ASIA BIBI;asia bibi
ANDREEA DIACONU;andreea diaconu
ERIC DENIMAL;eric denimal
FLORIN ONCESCU;florin oncescu
RODICA MINCIU;rodica minciu
EDUARD KIRSHBAUM;eduard kirshbaum
MADA TEOFAN;mada teofan
OLIVIA NITIS;olivia nitis
EDUARD AGACHI;eduard agachi
JENS SCHUMACHER;jens schumacher
MARCU DIACONUL;marcu diaconul
MIRCEA DUTU;mircea dutu
IRINA AIRINEI;irina airinei
MICHAEL PILLSBURY;michael pillsbury
MARIA BREUER;maria breuer
RAYMOND E.BROWN;raymond ebrown
VIRGIL IERUNCA;virgil ierunca
SATJAJIT RAY;satjajit ray
BILL CLINTON;bill clinton
VERO BUDEA;vero budea
TEZER OZLU;tezer ozlu
ERIN DOOM;erin doom
AUREL COSMA JR.;aurel cosma jr
SAMUEL SEGEV;samuel segev
TAFFY BRODESSER-AKNER;taffy brodesserakner
ANTONIO DE NEBRIJA;antonio de nebrija
DANA DUGHI;dana dughi
MICHAEL MOSS;michael moss
ERIKA SWYLER;erika swyler
SUZA KOLB;suza kolb
RENEE MAUBORGNE;renee mauborgne
JANE BURKA;jane burka
PETRU VORNIC;petru vornic
THEA O. HAIMOVITZ;thea o haimovitz
MANUEL STANESCU;manuel stanescu
EVAN THOMPSON;evan thompson
L.M. ARIA;lm aria
WEBRE ALFRED LAMBREMONT;webre alfred lambremont
VERONICA ROTH;veronica roth
DEREK RYDALL;derek rydall
JAMES NORBURY;james norbury
ROWAN SOMERVILLE;rowan somerville
LAURA PAMFILOIU;laura pamfiloiu
MALALA YOUSAFZAI;malala yousafzai
MIRCEA ANDREI FLOREA;mircea andrei florea
BASTIAN OBERMAYER;bastian obermayer
LULU MILLER;lulu miller
NICOLAE BALTA;nicolae balta
MARIA JULIA DIAZ GARRIDO;maria julia diaz garrido
AGOTA KRISTOF;agota kristof
THOMAS MAILLET;thomas maillet
ALEXANDRA NICULESCU;alexandra niculescu
JOSEPHINE ANGELINI;josephine angelini
JANE GODWIN;jane godwin
AL. CISTELECAN;al cistelecan
GABRIEL DINU;gabriel dinu
VLAD ALUI GHEORGHE;vlad alui gheorghe
HIEDI FRANCE;hiedi france
JEAN-CHARLES BOUCHOUX;jeancharles bouchoux
LUCIAN SFETCU;lucian sfetcu
EUNY HONG;euny hong
TUDOR POP;tudor pop
PAUL EUGEN BANCIU;paul eugen banciu
MARK POWERS;mark powers
MIRCEA MALITA;mircea malita
RADU TOADER;radu toader
ROBERT TURCESCU;robert turcescu
RUTH OWEN;ruth owen
ELLEN HENDRIKSEN;ellen hendriksen
OTILIA GHENICI;otilia ghenici
STELLA TARAKSON;stella tarakson
ARCHIBALD COCKREN;archibald cockren
MARIE LAVAL;marie laval
EMIL RACOVITA;emil racovita
CONSTANTIN NITU;constantin nitu
ALOIS HEIGL;alois heigl
MIGUEL ANGEL ASTURIAS;miguel angel asturias
JAMIE KERN LIMA;jamie kern lima
RALUCA LUCIA CIMPEAN;raluca lucia cimpean
ALLISON EDWARDS;allison edwards
SIBEL K. TURKER;sibel k turker
STEPHEN GREENBLATT;stephen greenblatt
BOGDAN PITICARIU;bogdan piticariu
BOGDAN CRISTIAN IACOB;bogdan cristian iacob
GABRIEL CHEROIU;gabriel cheroiu
HENNING MANKELL;henning mankell
MIKE MCCORMACK;mike mccormack
CRISTINA MARIN;cristina marin
ERWIN MOSER;erwin moser
SANA KRASIKOV;sana krasikov
DIANA NASTASE;diana nastase
ROGER DUVOISIN;roger duvoisin
CHLOE RYDER;chloe ryder
AKIKO BUSCH;akiko busch
BARTOLO LUQUE;bartolo luque
JENNIFER LINCOLN;jennifer lincoln
RICHARD HAMMOND;richard hammond
GEORG MAYRHOFER;georg mayrhofer
A.A. NALCEAGIAN;aa nalceagian
GUILLAUME MUSSO;guillaume musso
JILL ESBAUM;jill esbaum
OCTAVIAN MIHALCEA;octavian mihalcea
TANITH CAREY;tanith carey
ALEXANDER TAUB;alexander taub
ZDENEK MLYNAR;zdenek mlynar
ION HADARCA;ion hadarca
DENISA RATULEA;denisa ratulea
CORINA BERNIC;corina bernic
GEORGE POPOVICI;george popovici
ANNE RICE;anne rice
CHRISTIANA FIGUERES;christiana figueres
MICHAEL WHITE;michael white
ALKA JOSHI;alka joshi
AYELET FISHBACH;ayelet fishbach
SABINA YAMAMOTO;sabina yamamoto
NADIA BRITO PATEGUANA;nadia brito pateguana
IRINA BOGDANOVA;irina bogdanova
MADALINA SILAGHI;madalina silaghi
CHRISTINE NOSTLINGER;christine nostlinger
ANDREW ROBERTS;andrew roberts
CLAIRE FROSSARD;claire frossard
ANDREW HUBERMAN;andrew huberman
SIGNE WHITSON;signe whitson
DAN IONUT JULEAN;dan ionut julean
DANUT UNGUREANU;danut ungureanu
ALICE;alice
LESLEY-ANN JONES;lesleyann jones
ROMEO AURELIAN ILIE;romeo aurelian ilie
CLARE VANDERPOOL;clare vanderpool
DUMITRU HORIA IONESCU;dumitru horia ionescu
CEZARA ZAMFIR;cezara zamfir
MAAJID NAWAZ;maajid nawaz
JEAN PIAGET;jean piaget
SETH ADAM SMITH;seth adam smith
TOM PERCIVAL;tom percival
GH. N. VASILACHE;gh n vasilache
NICOLAE IVANOV;nicolae ivanov
LIZ ROBERTA;liz roberta
TOM PETERS;tom peters
IRVINE WELSH;irvine welsh
TONY MOTT;tony mott
CIUCU ION LUCIAN;ciucu ion lucian
MELISSA URBAN;melissa urban
PAUL L. HARRIS;paul l harris
JOYCE CAROL OATES;joyce carol oates
THOMAS J. STANLEY;thomas j stanley
TUSKES TUNDE;tuskes tunde
MIHAELA MICHAILOV;mihaela michailov
MATTHEW BALL;matthew ball
PRINCIPELE RADU AL ROMÂNIEI;principele radu al romaniei
ALEXANDRA BARDAN;alexandra bardan
ETGAR KERET;etgar keret
AMELIE BENN;amelie benn
MARIANA BOCA;mariana boca
ANA ALINA IONESCU DUMITRACHE;ana alina ionescu dumitrache
PHILIPPE NEMO;philippe nemo
KARLA MCLAREN;karla mclaren
MONIQUE BYDLOVSKI;monique bydlovski
MIHAELA BRINZARU;mihaela brinzaru
DVORA MEYERS;dvora meyers
SILVIU TATU;silviu tatu
SOPHIE ADRIANSEN;sophie adriansen
BOGDAN CALINESCU;bogdan calinescu
BEN PASTOR;ben pastor
SALLY THORNE;sally thorne
CORNEL COTUTIU;cornel cotutiu
SALVADOR DALI;salvador dali
SILUAN ATHONITUL;siluan athonitul
MICHAEL BAR-ZOHAR;michael barzohar
JASMUHEEN;jasmuheen
MIHAI TATULICI;mihai tatulici
MIRCEA VULCANESCU;mircea vulcanescu
EMILIA ZAINEL;emilia zainel
RALF BUTSCHKOW;ralf butschkow
GABRIELA POPA;gabriela popa
MIHAI STET;mihai stet
ADINA DRAGOMIRESCU;adina dragomirescu
CLAUDIA BORDIN;claudia bordin
DAVID BARCLAY MOORE;david barclay moore
PETER MATTHIESSEN;peter matthiessen
DR. ROBERT ANTHONY;dr robert anthony
VLADIMIR MILCA;vladimir milca
IEROM. SAVATIE BASTOVOI;ierom savatie bastovoi
EDGAR MORIN;edgar morin
EVE CHASE;eve chase
ERIC DE RUS;eric de rus
NICOLA BARKER;nicola barker
GABRIEL STELIAN MANEA;gabriel stelian manea
OLGA TIMCOV;olga timcov
LI ER;li er
EMER STAMP;emer stamp
GRIGPRE CONSTANTINESCU;grigpre constantinescu
SORIN GHERGUT;sorin ghergut
SHERRYL WOODS;sherryl woods
A.A. MILNE;aa milne
GRANT MORRISON;grant morrison
DANNY S. PARKER;danny s parker
PAOLO BIZZETI;paolo bizzeti
SZEKELY ERVIN;szekely ervin
ESTERA TINTESAN;estera tintesan
IONEL BOSTAN;ionel bostan
MARION BARRAUD;marion barraud
MICHAEL V. SOLOMON;michael v solomon
CORINA BAHAIAN;corina bahaian
GLENN BECK;glenn beck
UDROIU MIHAIL;udroiu mihail
KARINE TUIL;karine tuil
A. PASCU;a pascu
JULIAN JACKSON;julian jackson
ION MORARU;ion moraru
A.B. PORANEK;ab poranek
ADRIAN BUTASH;adrian butash
VASILE DANION;vasile danion
ACADEMIA ROMANA;academia romana
CHRIS BOHJALIAN;chris bohjalian
EENFELDT ANDREAS;eenfeldt andreas
DUMITRU FANFAROV;dumitru fanfarov
DORIAN GALBINSKI;dorian galbinski
DAMON GALGUT;damon galgut
CAROL LEIFER;carol leifer
JANNA DE LATHOUDER;janna de lathouder
JEFF BEZOS;jeff bezos
