Author,Author_Std
"Shklar, Judith N.",brassel ulrich  butz rainer  frederich rasmus  foster sabine  hammer katrin  ickstadt peter  jelen adina  schumann inkeri  zimmermann thomas
"Katz, Dieter - Körner, Matthias - Möller, Armin E. - Talaron, Sven - Becht, Sabine - Wegner, Mareike",bonert klaus w
"Woolf, Virginia",grun lili
"Harnisch, Matthias - Otte, Annette - Schmiede, Ralf - Donath, Tobias W.",kleine michael  marx ilse  muller susanne  wilhelmi hermann
"Metze, Wilfried",woller susanne  forte attilio  haug melanie  kleine michael  ludwig matthias  prill thomas  richter stefanie  schmuck mareike  schreyeck meike
"Dreier-Kuzuhara, Daniela - Pfeifer, Katrin - Schwaighofer, Alexandra",bowien petra  holthuishuff susanne  ihlo birgit  jackisch matthias  patzelt birgit  potowski angela  schenk gerhild  scheuringerhillus luzia  schmitz wolfgang  staat swetlana  stein christiane  teutloff silvia  ulbrich kerstin
"Brassel, Ulrich - Butz, Rainer - Frederich, Rasmus - Föster, Sabine - Hammer, Katrin - Ickstadt, Peter - Jelen, Adina - Schumann, Inkeri - Zimmermann, Thomas",dinter steffen  fogt dorothea  stablein bernd  stablein marion  weienburger christian
"Bonert, Klaus W.",batterton ines
"Grün, Lili",becker kathrin  fingerhut andrea  iaccarino elena
"Kleine, Michael - Marx, Ilse - Müller, Susanne - Wilhelmi, Hermann",lorenz anja
"Wöller, Susanne - Forte, Attilio - Haug, Melanie - Kleine, Michael - Ludwig, Matthias - Prill, Thomas - Richter, Stefanie - Schmück, Mareike - Schreyeck, Meike",hess ursula
"Bowien, Petra - Holthuis-Huff, Susanne - Ihlo, Birgit - Jackisch, Matthias - Patzelt, Birgit - Potowski, Angela - Schenk, Gerhild - Scheuringer-Hillus, Luzia - Schmitz, Wolfgang - Staat, Swetlana - Stein, Christiane - Teutloff, Silvia - Ulbrich, Kerstin",peters ankepetra  frobel claudia
"Dinter, Steffen - Fogt, Dorothea - Stäblein, Bernd - Stäblein, Marion - Weißenburger, Christian",torchalla iris  schroter martina  batra anil
"Batterton, Ines",plaxco kevin w  gro michael
"Becker, Kathrin - Fingerhut, Andrea - Iaccarino, Elena",mitchell david
"Lorenz, Anja",land johanna  peters jorg  reinecke nina  rolf bernd  sandbrink rita
"Hess, Ursula",teichfischer bernhard
"Peters, Anke-Petra - Fröbel, Claudia",lindgren astrid
"Torchalla, Iris - Schröter, Martina - Batra, Anil",heymel michael
"Plaxco, Kevin W. - Groß, Michael",nathansohn a
"Mitchell, David",martin george r r  abraham daniel
"Land, Johanna - Peters, Jörg - Reinecke, Nina - Rolf, Bernd - Sandbrink, Rita",lambert dave
"Teichfischer, Bernhard",roy james
"Lindgren, Astrid",diehl dirk a
"Heymel, Michael",eisenmann peter
"Nathansohn, A.",rehm angelika
"Martin, George R. R. - Abraham, Daniel",henry christina
"Lambert, Dave",arnoldkorf sara
"Roy, James",kreische  wei
"Diehl, Dirk A.",heine heinrich
"Eisenmann, Peter",hetz siegfried
"Rehm, Angelika",jensen mark p
"Henry, Christina",bogenberger thomas
"Arnold-Korf, Sara",raab dorothee
Kreische - Weiß,hoffmann thomas r
"Heine, Heinrich",zscharschuch jens
"Hetz, Siegfried",kernberg otto f
"Jensen, Mark P.",st john ilona  thelen gabriele  oertner monika
"Bogenberger, Thomas",bodamer jens  franke kai  hall stephanie  lobs beate  ohlenforst oliver  oswald christian  rottmeier michael  schmorl benjamin  seiler anja  vogelkammerer gudrun  wagner sabine
"Raab, Dorothee",balasch udo  bruning barbara  trautmann thomas
"Hoffmann, Thomas R.",litke friedrich
"Zscharschuch, Jens",hamakerzondag karen
"Kernberg, Otto F.",proust marcel  heuet stephane
"St. John, Ilona - Thelen, Gabriele - Oertner, Monika",panzer marita a
"Bodamer, Jens - Franke, Kai - Hall, Stephanie - Löbs, Beate - Ohlenforst, Oliver - Oswald, Christian - Rottmeier, Michael - Schmorl, Benjamin - Seiler, Anja - Vogel-Kammerer, Gudrun - Wagner, Sabine",dennett daniel c
"Balasch, Udo - Brüning, Barbara - Trautmann, Thomas",rosen harvey s  gayer ted
"Litke, Friedrich",cercas javier
"Hamaker-Zondag, Karen",klobouk alexandra  cortes valente de oliveira rita
"Proust, Marcel - Heuet, Stéphane",berger frank m von
"Panzer, Marita A.",fiederer markus
"Dennett, Daniel C.",arnold karin  dietrich volkmar  eberle andreas  hein andrea  luttgens uwe  rehm hannes
"Rosen, Harvey S. - Gayer, Ted",frentz hartmut  oehme viola  patzelt birgit  pietzsch gerda  schubel adelbert  sonntag edith
"Cercas, Javier",nancy j della
"Klobouk, Alexandra - Cortes Valente de Oliveira, Rita",gielen david  rehmann olaf
"Berger, Frank M. von",greschik stefan
"Fiederer, Markus",adhikari angela maria  backesrickert esther  bentin werner  clausen marion  heidmannwei sandra  marin bendana sarah  notthoff christine
"Arnold, Karin - Dietrich, Volkmar - Eberle, Andreas - Hein, Andrea - Lüttgens, Uwe - Rehm, Hannes",holzschuh alfons
"Frentz, Hartmut - Oehme, Viola - Patzelt, Birgit - Pietzsch, Gerda - Schübel, Adelbert - Sonntag, Edith",chapman gary  campbell ross
Nancy J. Della,renner claudia
"Gielen, David - Rehmann, Olaf",neidinger gunter
"Greschik, Stefan",martell christopher r  dimidjian sona  hermanndunn ruth
"Adhikari, Angela Maria - Backes-Rickert, Esther - Bentin, Werner - Clausen, Marion - Heidmann-Weiß, Sandra - Marin Bendana, Sarah - Notthoff, Christine",schmiedgen stephanie  nitzschke bettina  schadledeininger hilde  schoppmann susanne
"Holzschuh, Alfons",cramer christian  junge wolfgang  schaal sabine
"Chapman, Gary - Campbell, Ross",heueckmau doris
"Renner, Claudia",lohse wolfram  wolf christian  laumann jorg
"Neidinger, Günter",raspe ruth
"Martell, Christopher R. - Dimidjian, Sona - Hermann-Dunn, Ruth",wagner christiane  judith heiko
"Schmiedgen, Stephanie - Nitzschke, Bettina - Schädle-Deininger, Hilde - Schoppmann, Susanne",strohmeier gerd  raps christian  hartleb florian
"Crämer, Christian - Junge, Wolfgang - Schaal, Sabine",wahl karin
"Heueck-Mauß, Doris",westerhuis pieter  wiesner renate
"Lohse, Wolfram - Wolf, Christian - Laumann, Jörg",belviso meg  pollack pamela d
"Raspe, Ruth",feldman matthew jackson
"Wagner, Christiane - Judith, Heiko",sullivan j courtney
"Strohmeier, Gerd - Raps, Christian - Hartleb, Florian",bamberg rainer  frohnwieser katja  heintze gerd  herbst wolfgang  koenig gerhard  merz kristina  merz patrick
"Wahl, Karin",simon nina  simon hendrik
"Westerhuis, Pieter - Wiesner, Renate",eschels jens jacob
"Belviso, Meg - Pollack, Pamela D.",bartoshoppner barbara
"Feldman, Matthew Jackson",dengler stefanie  rusch paul  schmitz helen  sieber tanja
"Sullivan, J. Courtney",plath monika  richter karin
"Bamberg, Rainer - Frohnwieser, Katja - Heintze, Gerd - Herbst, Wolfgang - Koenig, Gerhard - Merz, Kristina - Merz, Patrick",hegendorf
"Simon, Nina - Simon, Hendrik",dick friedrich  fulde agnes  lichtenstein marianna  rusnok tokalena
"Eschels, Jens Jacob",gaiman neil  russell p craig
"Bartos-Höppner, Barbara",nussbaum martha c
"Dengler, Stefanie - Rusch, Paul - Schmitz, Helen - Sieber, Tanja",acemoglu daron  robinson james a
"Plath, Monika - Richter, Karin",tiptree james
Hegendorf,grunow cordula  mielke angela  mohr deborah  potthast vera  schick irmgard  simberger sandra  wagener andrea
"Dick, Friedrich - Fulde, Agnes - Lichtenstein, Marianna - Rusnok, Toka-Lena",fingerhut armin  fischer christoph  grunow cordula  mielke angela  mohr deborah  potthast vera  schick irmgard  simberger sandra  wagener andrea  wolfel manuela
"Gaiman, Neil - Russell, P. Craig",abbey susan  donoghue frank  thorne sydney
"Nussbaum, Martha C.",berwick gwen
"Acemoglu, Daron - Robinson, James A.",christ anna  corssen britta  groebler juliane  heuer ulrike  kehrberg patricia  kruger julia  nordmann gunter  walther dagmar
"Tiptree, James",lichtenfels sabine
"Grunow, Cordula - Mielke, Angela - Mohr, Deborah - Potthast, Vera - Schick, Irmgard - Simberger, Sandra - Wagener, Andrea",breuer hajo f
"Fingerhut, Armin - Fischer, Christoph - Grunow, Cordula - Mielke, Angela - Mohr, Deborah - Potthast, Vera - Schick, Irmgard - Simberger, Sandra - Wagener, Andrea - Wölfel, Manuela",wagner rudi f  hinz arnold  rausch adly  becker brigitte
"Abbey, Susan - Donoghue, Frank - Thorne, Sydney",kuhn klaus
"Berwick, Gwen",kuhn klaus  mrowaknienstedt kerstin
"Christ, Anna - Corssen, Britta - Groebler, Juliane - Heuer, Ulrike - Kehrberg, Patricia - Krüger, Julia - Nordmann, Günter - Walther, Dagmar",kohler antje
"Lichtenfels, Sabine",meiermetz michelle  rauch steffi
"Breuer, Hajo F.",herrig thomas a  horner siegfried
"Wagner, Rudi F. - Hinz, Arnold - Rausch, Adly - Becker, Brigitte",oldham pete
"Kuhn, Klaus",jenny han
"Kuhn, Klaus - Mrowak-Nienstedt, Kerstin",garrel janchristian von
"Köhler, Antje",immler felix
"Meier-Metz, Michelle - Rauch, Steffi",penzenstadler brigitte
"Herrig, Thomas A. - Hörner, Siegfried",vaughan brian k
"Oldham, Pete",kirkman robert
Jenny Han,lagercrantz david
"Garrel, Jan-Christian von",graham douglas n
"Immler, Felix",james lorelei
"Penzenstadler, Brigitte",bonelli florencia
"Vaughan, Brian K",adamaszek ernsta
"Kirkman, Robert",doring gundula
"Lagercrantz, David",zimmermann jorg  wunsch susanne
"Graham, Douglas N.",schwarze jochen
"James, Lorelei",cohen alan r
"Bonelli, Florencia",berens norbert  koob marguerite
"Adamaszek, Ernst-A.",rehschuhblasse ulrike
"Döring, Gundula",koerner brendan i
"Zimmermann, Jörg - Wunsch, Susanne",rotta uschi
"Schwarze, Jochen",bruns helena  markic silvija
"Cohen, Alan R.",gutjahr sabine
"Berens, Norbert - Koob, Marguerite",kurziusbeuster babett
"Rehschuh-Blasse, Ulrike",fett m  helf r  vierbuchen g  winkler b
"Koerner, Brendan I.",neumann h dieter
"Rotta, Uschi",bessersiegmund cora
"Bruns, Helena - Markic, Silvija",uhl peter  waltheruhl martina
"Gutjahr, Sabine",krumwiede f  schneider j  wickner m c
"Kurzius-Beuster, Babett",hunsicker ernst
"Fett, M. - Helf, R. - Vierbuchen, G. - Winkler, B.",nostlinger christine
"Neumann, H. Dieter",wertenbroch wolfgang
"Besser-Siegmund, Cora",heinz manuela
"Uhl, Peter - Walther-Uhl, Martina",sartoris klaus  wurth ilona
"Krumwiede, F. - Schneider, J. - Wickner, M. C.",kleinschroth robert  oldham pete
"Hunsicker, Ernst",lauenburg frank  grambusch michael
"Nöstlinger, Christine",mathematik arbeitskreis
"Wertenbroch, Wolfgang",steffek frauke
"Heinz, Manuela",angerschmidt gerda  habinger renate
"Sartoris, Klaus - Würth, Ilona",prieler nanna
"Kleinschroth, Robert - Oldham, Pete",hartinger a  muhlbauer s
"Lauenburg, Frank - Grambusch, Michael",kraus alexander  zeier olivia
"Mathematik, Arbeitskreis",sommer sandra
"Steffek, Frauke",petersen silke
"Anger-Schmidt, Gerda - Habinger, Renate",graf erwin
"Prieler, Nanna",thommes arthur
"Hartinger, A. - Mühlbauer, S.",ardemani marian  schneiderstruben ulrich
"Kraus, Alexander - Zeier, Olivia",jin friederike  michalak magdalena  rizou grammatiki  rohrmann lutz  zbrankova milena
"Sommer, Sandra",konda madhusudhan
"Petersen, Silke",agullo francisco
"Graf, Erwin",haffner e g
"Thömmes, Arthur",sontag ilona
"Ardemani, Marian - Schneider-Struben, Ulrich",hohler franz
"Jin, Friederike - Michalak, Magdalena - Rizou, Grammatiki - Rohrmann, Lutz - Zbrankova, Milena",frost jeaniene
"Konda, Madhusudhan",martin george r r
"Agullo, Francisco",laybourne emmy
"Haffner, E. -G.",donk cyrilla van der  lanen bas van  wright michael t
"Sontag, Ilona",shorto russell
"Hohler, Franz",deseive norbert  stange m ingrid
"Frost, Jeaniene",shakdagsay dechen
"Martin, George R. R.",karl may
"Laybourne, Emmy",sprunken inga f
"Donk, Cyrilla van der - Lanen, Bas van - Wright, Michael T.",sommer adolfw
"Shorto, Russell",maong friedhelm
"Deseive, Norbert - Stange, M. Ingrid",travers pamela l
"Shak-Dagsay, Dechen",tobin john j  walsh gary
Karl May,pilzkusch ulrike
"Sprünken, Inga F.",taschler judith w
"Sommer, Adolf-W.",greule albrecht  reimann sandra
"Maßong, Friedhelm",bechmann sascha
"Travers, Pamela L.",finnern sonke  ruggemeier jan
"Tobin, John J. - Walsh, Gary",ludtke ulrike m  stitzinger ulrich
"Pilz-Kusch, Ulrike",montgomery l m
"Taschler, Judith W.",goldt max  schroder martin z
"Greule, Albrecht - Reimann, Sandra",zeitun nariman  asfahani m nader
"Bechmann, Sascha",lewis c s
"Finnern, Sönke - Rüggemeier, Jan",douval h e
"Lüdtke, Ulrike M: - Stitzinger, Ulrich",tomasi peter j  eaton scot  daniel tony
"Montgomery, L. M.",conner amanda  palmiotti jimmy
"Goldt, Max - Schröder, Martin Z.",mcfarlane todd  moore alan  capullo greg
"Zeitun, Nariman - Asfahani, M. Nader",whedon joss  chambliss andrew
"Lewis, C. S.",mcbride james
"Douval, H. E.",markle rudi w  alber matthias
"Tomasi, Peter J. - Eaton, Scot - Daniel, Tony",schermer franz j
"Conner, Amanda - Palmiotti, Jimmy",dainton barry
"McFarlane, Todd - Moore, Alan - Capullo, Greg",stach reiner
"Whedon, Joss - Chambliss, Andrew",heydebrand caroline von
"McBride, James",karolin kuntzel
"Märkle, Rudi W. - Alber, Matthias",bertail dominique  smolderen thierry
"Schermer, Franz J.",sollner maria a
"Dainton, Barry",launay maud  marty roselyne
"Stach, Reiner",white e b
"Heydebrand, Caroline von",balser aliki ernestine olympia
"Karolin, Küntzel",georgiakaki manuela  seuthe christiane  grafriemann elisabeth  schumann anja
"Bertail, Dominique - Smolderen, Thierry",sitzmann sandra  voltmer birte
"Söllner, Maria A",juckstockkiessling nathali  muller bernd
"Launay, Maud - Marty, Roselyne",leiboldlang bettina  zukunft christine
"White, E. B.",haertlmayr claudia
"Balser, Aliki Ernestine Olympia",akkor m omur
"Georgiakaki, Manuela - Seuthe, Christiane - Graf-Riemann, Elisabeth - Schümann, Anja",kaminsky bianca
"Sitzmann, Sandra - Voltmer, Birte",kaupschafer heinz h
"Jückstock-Kiessling, Nathali - Müller, Bernd",hartinger walter
"Leibold-Lang, Bettina - Zukunft, Christine",huter michael
"Haertlmayr, Claudia",roker ulrich  roker harald
"Akkor, M. Ömür",cauvin raoul  mazel luc
"Kaminsky, Bianca",klug andrea  kuester ursula von  pristl theresia  schmidtbuttner johanna  tonte andrea  walch michaela
"Kaupschäfer, Heinz H",maurach jutta  pfeifer katrin  schwaighofer alexandra
"Hartinger, Walter",bauer marion  bauer roland  dreierkuzuhara daniela  famulla susanne  koch andrea  leopold karin  maurach jutta  pfeifer katrin  samajdar iris  schmucker ulrike  schwaighofer alexandra
"Hüter, Michael",techt uwe
"Röker, Ulrich - Röker, Harald",vlahovits marion von
"Cauvin, Raoul - Mazel, Luc",baack wibke
"Klug, Andrea - Kuester, Ursula von - Pristl, Theresia - Schmidt-Büttner, Johanna - Tonte, Andrea - Walch, Michaela",thumwidmer sandra
"Maurach, Jutta - Pfeifer, Katrin - Schwaighofer, Alexandra",bannenberg martin  kaminsky bianca
"Bauer, Marion - Bauer, Roland - Dreier-Kuzuhara, Daniela - Famulla, Susanne - Koch, Andrea - Leopold, Karin - Maurach, Jutta - Pfeifer, Katrin - Samajdar, Iris - Schmucker, Ulrike - Schwaighofer, Alexandra",schoch richard w
"Techt, Uwe",freytagberndt und ataria kg
"Vlahovits, Marion von",sauerland dietrich h
"Baack, Wibke",mukhopadhyay tapas  roth jack a  maxwell steven a
"Thum-Widmer, Sandra",luutz eveline
"Bannenberg, Martin - Kaminsky, Bianca",maxwell john c
"Schoch, Richard W.",schanz m
Freytag-Berndt und Ataria KG,hein thomas
"Sauerland, Dietrich H.",siebeneicherhellwig ernst g  rosinski jurgen
"Mukhopadhyay, Tapas - Roth, Jack A. - Maxwell, Steven A.",salmen patrick  quichotte
"Luutz, Eveline",nockerribaupierre monika  zimmer marie l
"Maxwell, John C",tabori george
"Schanz, M.",hatt werner  kobr stefan  kobr ursula  plankl elisabeth  putz beatrix
"Hein, Thomas",albrecht brit  baum susanne  behrend carola  cornils volker  eggers ute  gartinger silvia  hauschildt elke  janssen rolf  krober patricia  ruff amelie  schulze susanbarbara  witzlau claudia
"Siebeneicher-Hellwig, Ernst G. - Rosinski, Jürgen",reider katja
"Salmen, Patrick - Quichotte",heidenreich matthias  kinkelcraciunescu martina  laubis thomas  schnitzer eva
"Nöcker-Ribaupierre, Monika - Zimmer, Marie L.",wetter edmund  wetter ute
"Tabori, George",keller karl h  pfaff peter
"Hatt, Werner - Kobr, Stefan - Kobr, Ursula - Plankl, Elisabeth - Pütz, Beatrix",kliemt stefan
"Albrecht, Brit - Baum, Susanne - Behrend, Carola - Cornils, Volker - Eggers, Ute - Gartinger, Silvia - Hauschildt, Elke - Janssen, Rolf - Kröber, Patricia - Ruff, Amelie - Schulze, Susan-Barbara - Witzlau, Claudia",bartoszek verena  datene verena  losch sabine  mosebachkaufmann inge  nagengast gregor  schoffel christian  scholz barbara  schrottel wolfram
"Reider, Katja",kramer annika
"Heidenreich, Matthias - Kinkel-Craciunescu, Martina - Laubis, Thomas - Schnitzer, Eva",dienstbier a
"Wetter, Edmund - Wetter, Ute",welskopfhenrich liselotte
"Keller, Karl H - Pfaff, Peter",kainz martin
"Keller, Karl H. - Pfaff, Peter",ertl barbara
"Kliemt, Stefan",abbott megan
"Bartoszek, Verena - Datené, Verena - Lösch, Sabine - Mosebach-Kaufmann, Inge - Nagengast, Gregor - Schöffel, Christian - Scholz, Barbara - Schröttel, Wolfram",keller karlheinz  kist othmar
"Krämer, Annika",winterheller manfred
"Dienstbier, A.",hensel gunter
"Welskopf-Henrich, Liselotte",vieuxtemps henry
"Kainz, Martin",schlogl hermann a
"Ertl, Barbara",meloy colin
"Abbott, Megan",mendelssohn moses
"Keller, Karl-Heinz - Kist, Othmar",ward dayton
"Winterheller, Manfred",schub christine
"Hensel, Günter",yang gene luen
"Vieuxtemps, Henry",berthet annie  daill emmanuelle  hugot catherine  m kizirian veronique  waendendries monique
"Schlögl, Hermann A",schuh karin
"Meloy, Colin",muller wolfgang c
"Mendelssohn, Moses",hestermann ulf  rongen ludwig
"Ward, Dayton",strassmeir andreas
"Schub, Christine",ahlbrecht heiko  bohm klaus michael  esser robert  eckelmans franziska
"Yang, Gene Luen",currie evan
"Berthet, Annie - Daill, Emmanuelle - Hugot, Catherine - M Kizirian, Véronique - Waendendries, Monique",schuh karin  behrens ingrid
"Schuh, Karin",schuh uwe
"Müller, Wolfgang C.",lobe michael  kattler elisabeth  streun reiner  zitzl christian
"Hestermann, Ulf - Rongen, Ludwig",schuh karin  richter isolde
"Strassmeir, Andreas",buhler arnold  hummel steffi  mayer ulrich  onken bjorn  tauke oliver
"Ahlbrecht, Heiko - Böhm, Klaus Michael - Esser, Robert - Eckelmans, Franziska",buhler arnold  geiger wolfgang  gomell siegfried  hinz felix  homeier jobsth
"Currie, Evan",bauer gotthard  bauer max  burle sebastian  pfeil gerhard  nold benjamin  wombacher ulrike
"Schuh, Karin - Behrens, Ingrid",kohlsdorf bjorn
"Schuh, Uwe",trapmann hilde  rotthaus wilhelm
"Lobe, Michael - Kattler, Elisabeth - Streun, Reiner - Zitzl, Christian",heimann hagen
"Schuh, Karin - Richter, Isolde",murphy john j
"Bühler, Arnold - Hummel, Steffi - Mayer, Ulrich - Onken, Björn - Tauke, Oliver",levitt steven d  dubner stephen j
"Bühler, Arnold - Geiger, Wolfgang - Gomell, Siegfried - Hinz, Felix - Homeier, Jobst-H.",eckardt maik
"Bauer, Gotthard - Bauer, Max - Bürle, Sebastian - Pfeil, Gerhard - Nold, Benjamin - Wombacher, Ulrike",niemeyer ulf  wupper horst
